"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Altitude (m)"	"Altitude WGS84 (m)"	"Speed (m/s)"	"Direction (°)"	"Distance (km)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"	"Satellites"
1.573287550E2	4.634133333E0	-7.416331167E1	2.547023100E3	2.568300000E3	0.000000000E0	3.558699951E2	2.175998961E-1	2.000000000E0	2.229999924E1	2.200000000E1
1.583287550E2	4.634133333E0	-7.416331167E1	2.547023100E3	2.568300000E3	0.000000000E0	3.558699951E2	2.200372803E-1	2.000000000E0	2.250000000E1	2.200000000E1
1.593287550E2	4.634155000E0	-7.416331500E1	2.548823083E3	2.570100000E3	4.045716524E-1	4.175000000E1	2.228113408E-1	2.099999905E0	2.260000038E1	2.100000000E1
1.603287550E2	4.634170000E0	-7.416329500E1	2.548623107E3	2.569900000E3	6.243580580E-1	5.429000092E1	2.263642236E-1	2.200000048E0	2.329999924E1	2.100000000E1
1.613287550E2	4.634190000E0	-7.416327000E1	2.548523135E3	2.569800000E3	9.131172299E-1	5.025999832E1	2.298041413E-1	2.200000048E0	2.370000076E1	2.200000000E1
1.623287550E2	4.634208333E0	-7.416324500E1	2.548623165E3	2.569900000E3	1.194155574E0	4.888000107E1	2.325782017E-1	2.200000048E0	2.479999924E1	2.200000000E1
1.633287550E2	4.634223333E0	-7.416322500E1	2.548623188E3	2.569900000E3	0.000000000E0	4.888000107E1	2.351948106E-1	2.200000048E0	2.420000076E1	2.200000000E1
1.643287550E2	4.634240000E0	-7.416320833E1	2.548823206E3	2.570100000E3	1.630125284E0	4.731000137E1	2.376844574E-1	2.299999952E0	2.300000000E1	2.300000000E1
1.653287550E2	4.634256667E0	-7.416319333E1	2.548923220E3	2.570200000E3	1.880280256E0	5.041999817E1	2.405737429E-1	2.299999952E0	2.370000076E1	2.200000000E1
1.663287550E2	4.634273333E0	-7.416317333E1	2.549123243E3	2.570400000E3	0.000000000E0	5.041999817E1	2.428012774E-1	2.299999952E0	2.479999924E1	2.200000000E1
1.673287550E2	4.634286667E0	-7.416315833E1	2.549523259E3	2.570800000E3	2.361030817E0	4.459000015E1	2.449573251E-1	2.299999952E0	2.420000076E1	2.100000000E1
1.683287550E2	4.634296667E0	-7.416314167E1	2.549823280E3	2.571100000E3	2.451622009E0	4.800000000E1	2.465362040E-1	2.299999952E0	2.450000000E1	2.100000000E1
1.693287550E2	4.634301667E0	-7.416312833E1	2.549923298E3	2.571200000E3	2.441327572E0	5.075999832E1	2.485034443E-1	2.299999952E0	2.470000076E1	2.200000000E1
1.703287550E2	4.634315000E0	-7.416311667E1	2.549923310E3	2.571200000E3	2.433091879E0	4.945000076E1	2.507318340E-1	2.299999952E0	2.450000000E1	2.300000000E1
1.713287550E2	4.634330000E0	-7.416310333E1	2.550223323E3	2.571500000E3	2.343015671E0	4.293000031E1	2.529602237E-1	2.299999952E0	2.510000038E1	2.300000000E1
1.723287550E2	4.634345000E0	-7.416309000E1	2.550223336E3	2.571500000E3	2.249336004E0	3.752000046E1	2.547918498E-1	2.299999952E0	2.450000000E1	2.300000000E1
1.733287550E2	4.634356667E0	-7.416307833E1	2.550423348E3	2.571700000E3	2.203525782E0	3.713000107E1	2.570193841E-1	2.299999952E0	2.500000000E1	2.300000000E1
1.743287550E2	4.634370000E0	-7.416306333E1	2.550323364E3	2.571600000E3	2.245733023E0	3.984000015E1	2.603123339E-1	2.200000048E0	2.479999924E1	2.300000000E1
1.753287550E2	4.634388333E0	-7.416304000E1	2.550423391E3	2.571700000E3	2.322941303E0	4.415999985E1	2.643697587E-1	2.200000048E0	2.460000038E1	2.300000000E1
1.763287550E2	4.634413333E0	-7.416301333E1	2.550323420E3	2.571600000E3	2.456769228E0	4.366999817E1	2.686895729E-1	2.200000048E0	2.389999962E1	2.400000000E1
1.773287550E2	4.634441667E0	-7.416298667E1	2.550423447E3	2.571700000E3	2.624568701E0	4.504000092E1	2.735449032E-1	2.400000095E0	2.479999924E1	2.400000000E1
1.783287550E2	4.634470000E0	-7.416295333E1	2.550523484E3	2.571800000E3	2.913842440E0	4.486999893E1	2.779999714E-1	2.599999905E0	2.610000038E1	2.400000000E1
1.793287550E2	4.634496667E0	-7.416292333E1	2.550623517E3	2.571900000E3	3.134658337E0	4.395999908E1	2.821060144E-1	2.700000048E0	2.750000000E1	2.400000000E1
1.803287550E2	4.634518333E0	-7.416289333E1	2.550823552E3	2.572100000E3	3.275177479E0	4.618999863E1	2.856588962E-1	2.700000048E0	2.870000076E1	2.500000000E1
1.813287550E2	4.634538333E0	-7.416286833E1	2.550923581E3	2.572200000E3	3.412093639E0	4.636999893E1	2.890696816E-1	2.799999952E0	2.770000076E1	2.500000000E1
1.823287550E2	4.634558333E0	-7.416284500E1	2.551023607E3	2.572300000E3	3.571657419E0	4.324000168E1	2.928827321E-1	2.799999952E0	2.829999924E1	2.500000000E1
1.833287550E2	4.634580000E0	-7.416281833E1	2.551123637E3	2.572400000E3	3.764678240E0	4.779000092E1	2.973309662E-1	2.700000048E0	2.900000000E1	2.500000000E1
1.843287550E2	4.634608333E0	-7.416279000E1	2.551023667E3	2.572300000E3	3.952551842E0	4.465000153E1	3.027210838E-1	2.700000048E0	3.010000038E1	2.600000000E1
1.853287550E2	4.634633333E0	-7.416274833E1	2.550623719E3	2.571900000E3	4.146602154E0	4.613000107E1	3.092686917E-1	2.400000095E0	2.529999924E1	2.600000000E1
1.863287550E2	4.634676667E0	-7.416270833E1	2.551023758E3	2.572300000E3	4.365359306E0	4.538999939E1	3.164737767E-1	2.200000048E0	2.370000076E1	2.600000000E1
1.873287550E2	4.634720000E0	-7.416266000E1	2.551023811E3	2.572300000E3	4.634044170E0	4.572000122E1	3.242183039E-1	2.099999905E0	2.420000076E1	2.700000000E1
1.883287550E2	4.634765000E0	-7.416260667E1	2.551823871E3	2.573100000E3	4.908905983E0	4.484999847E1	3.311531207E-1	2.099999905E0	2.400000000E1	2.800000000E1
1.893287550E2	4.634808333E0	-7.416256167E1	2.552123918E3	2.573400000E3	7.542739391E0	4.172999954E1	3.390220791E-1	2.200000048E0	2.250000000E1	2.800000000E1
1.903287550E2	4.634861667E0	-7.416251500E1	2.551423963E3	2.572700000E3	7.873190880E0	4.172000122E1	3.467523280E-1	2.099999905E0	2.289999962E1	2.600000000E1
1.913287550E2	4.634913333E0	-7.416246833E1	2.550624009E3	2.571900000E3	7.626639366E0	4.534000015E1	3.540843570E-1	2.000000000E0	2.400000000E1	2.600000000E1
1.923287550E2	4.634961667E0	-7.416242333E1	2.549424054E3	2.570700000E3	6.859188557E0	4.347000122E1	3.611491975E-1	2.000000000E0	2.539999962E1	2.600000000E1
1.933287550E2	4.635006667E0	-7.416237833E1	2.549024101E3	2.570300000E3	6.590503216E0	4.734000015E1	3.683456289E-1	2.200000048E0	2.660000038E1	2.400000000E1
1.943287550E2	4.635051667E0	-7.416233167E1	2.548624150E3	2.569900000E3	6.622931004E0	4.668999863E1	3.756721297E-1	2.200000048E0	2.760000038E1	2.400000000E1
1.953287550E2	4.635098333E0	-7.416228500E1	2.548524198E3	2.569800000E3	6.893674850E0	4.500000000E1	3.836611434E-1	2.299999952E0	2.860000038E1	2.400000000E1
1.963287550E2	4.635146667E0	-7.416223167E1	2.548324256E3	2.569600000E3	7.393469810E0	4.511000061E1	3.909914581E-1	2.200000048E0	2.950000000E1	2.500000000E1
1.973287550E2	4.635191667E0	-7.416218333E1	2.547924308E3	2.569200000E3	7.133020401E0	4.565999985E1	3.975373506E-1	2.099999905E0	2.610000038E1	2.500000000E1
1.983287550E2	4.635231667E0	-7.416214000E1	2.547724354E3	2.569000000E3	6.233800888E0	4.465999985E1	4.032989736E-1	2.200000048E0	2.589999962E1	2.500000000E1
1.993287550E2	4.635266667E0	-7.416210167E1	2.547624396E3	2.568900000E3	5.762829781E0	4.377999878E1	4.087938483E-1	2.200000048E0	2.629999924E1	2.400000000E1
2.003287550E2	4.635301667E0	-7.416206667E1	2.547924432E3	2.569200000E3	5.442672729E0	4.374000168E1	4.132420802E-1	2.099999905E0	2.700000000E1	2.200000000E1
2.013287550E2	4.635330000E0	-7.416203833E1	2.548324461E3	2.569600000E3	4.243884563E0	4.483000183E1	4.162535927E-1	2.299999952E0	2.479999924E1	2.100000000E1
2.023287550E2	4.635348333E0	-7.416201833E1	2.548424483E3	2.569700000E3	2.699203253E0	3.981000137E1	4.173002354E-1	2.200000048E0	2.510000038E1	2.300000000E1
2.033287550E2	4.635355000E0	-7.416201167E1	2.548924490E3	2.570200000E3	1.077313662E0	3.981000137E1	4.175618961E-1	2.200000048E0	2.379999924E1	2.400000000E1
2.043287550E2	4.635356667E0	-7.416201000E1	2.548724491E3	2.570000000E3	0.000000000E0	3.981000137E1	4.178235568E-1	2.099999905E0	2.350000000E1	2.500000000E1
2.053287550E2	4.635355000E0	-7.416200833E1	2.548924495E3	2.570200000E3	0.000000000E0	3.981000137E1	4.180088817E-1	2.099999905E0	2.270000076E1	2.600000000E1
2.063287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	2.000000000E0	2.260000038E1	2.500000000E1
2.073287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	2.700000048E0	2.329999924E1	2.400000000E1
2.083287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	2.400000095E0	2.289999962E1	2.300000000E1
2.093287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.200000048E0	2.279999924E1	2.200000000E1
2.103287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.100000024E0	2.389999962E1	2.200000000E1
2.113287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.389999962E1	2.500000000E1
2.123287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.410000038E1	2.600000000E1
2.133287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.489999962E1	2.500000000E1
2.143287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.570000076E1	2.500000000E1
2.153287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.629999924E1	2.500000000E1
2.163287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.180088817E-1	1.000000000E0	2.610000038E1	2.500000000E1
2.173287550E2	4.635353333E0	-7.416200833E1	2.549024496E3	2.570300000E3	0.000000000E0	3.981000137E1	4.205828052E-1	1.100000024E0	2.510000038E1	2.500000000E1
2.183287550E2	4.635361667E0	-7.416198667E1	2.549024525E3	2.570300000E3	2.422797441E0	4.565999985E1	4.229513914E-1	1.500000000E0	2.100000000E1	2.500000000E1
2.193287550E2	4.635375000E0	-7.416197000E1	2.548924544E3	2.570200000E3	2.335294724E0	4.936000061E1	4.245213555E-1	1.799999952E0	2.089999962E1	2.500000000E1
2.203287550E2	4.635385000E0	-7.416196000E1	2.549024554E3	2.570300000E3	1.193126082E0	3.729999924E1	4.253496121E-1	1.899999976E0	1.979999924E1	2.500000000E1
2.213287550E2	4.635391667E0	-7.416195667E1	2.549024556E3	2.570300000E3	0.000000000E0	2.851000023E1	4.265919969E-1	1.899999976E0	1.929999924E1	2.600000000E1
2.223287550E2	4.635401667E0	-7.416195167E1	2.549024559E3	2.570300000E3	0.000000000E0	3.652999878E1	4.288517447E-1	2.000000000E0	2.010000038E1	2.600000000E1
2.233287550E2	4.635418333E0	-7.416194000E1	2.548724568E3	2.570000000E3	2.599347115E0	3.634000015E1	4.325251823E-1	2.000000000E0	1.970000076E1	2.600000000E1
2.243287550E2	4.635443333E0	-7.416191833E1	2.548324589E3	2.569600000E3	3.916521311E0	3.956000137E1	4.368939776E-1	2.000000000E0	1.989999962E1	2.600000000E1
2.253287550E2	4.635475000E0	-7.416189500E1	2.548124608E3	2.569400000E3	4.085865021E0	3.916999817E1	4.412304628E-1	2.099999905E0	2.060000038E1	2.700000000E1
2.263287550E2	4.635505000E0	-7.416187000E1	2.548324632E3	2.569600000E3	4.528526306E0	3.472999954E1	4.460585933E-1	2.099999905E0	2.160000038E1	2.700000000E1
2.273287550E2	4.635541667E0	-7.416184667E1	2.548224649E3	2.569500000E3	4.233075619E0	2.920999908E1	4.506140043E-1	2.099999905E0	2.239999962E1	2.700000000E1
2.283287550E2	4.635578333E0	-7.416182833E1	2.548324658E3	2.569600000E3	4.238222599E0	1.890999985E1	4.551870479E-1	2.099999905E0	2.129999924E1	2.700000000E1
2.293287550E2	4.635613333E0	-7.416180667E1	2.548324673E3	2.569600000E3	4.410140038E0	1.189999962E1	4.602270055E-1	2.099999905E0	2.170000076E1	2.600000000E1
2.303287550E2	4.635656667E0	-7.416179333E1	2.547924671E3	2.569200000E3	4.901185036E0	9.779999733E0	4.653153015E-1	2.000000000E0	2.039999962E1	2.700000000E1
2.313287550E2	4.635701667E0	-7.416178500E1	2.547724661E3	2.569000000E3	5.083396435E0	7.420000076E0	4.712915489E-1	2.099999905E0	1.989999962E1	2.800000000E1
2.323287550E2	4.635755000E0	-7.416177833E1	2.547324643E3	2.568600000E3	5.083911419E0	1.050000000E1	4.762358167E-1	2.099999905E0	2.020000076E1	2.600000000E1
2.333287550E2	4.635798333E0	-7.416176833E1	2.547124636E3	2.568400000E3	5.087514400E0	1.829000092E1	4.815085323E-1	2.200000048E0	2.120000076E1	2.600000000E1
2.343287550E2	4.635843333E0	-7.416175333E1	2.547024636E3	2.568300000E3	5.505468845E0	2.246999931E1	4.874802731E-1	2.299999952E0	2.220000076E1	2.500000000E1
2.353287550E2	4.635890000E0	-7.416172667E1	2.547024653E3	2.568300000E3	6.119017601E0	3.243000031E1	4.937601272E-1	2.299999952E0	2.270000076E1	2.600000000E1
2.363287550E2	4.635930000E0	-7.416168667E1	2.547324694E3	2.568600000E3	6.875144958E0	4.195999908E1	5.013519371E-1	2.400000095E0	2.189999962E1	2.600000000E1
2.373287550E2	4.635976667E0	-7.416163667E1	2.547624747E3	2.568900000E3	7.196331501E0	4.495999908E1	5.090716039E-1	2.400000095E0	2.339999962E1	2.700000000E1
2.383287550E2	4.636025000E0	-7.416158667E1	2.547924800E3	2.569200000E3	7.543254375E0	4.590000153E1	5.167028130E-1	2.400000095E0	2.389999962E1	2.700000000E1
2.393287550E2	4.636078333E0	-7.416154333E1	2.547824839E3	2.569100000E3	7.516488552E0	4.713999939E1	5.248193664E-1	2.400000095E0	2.260000038E1	2.600000000E1
2.403287550E2	4.636131667E0	-7.416149333E1	2.547624889E3	2.568900000E3	8.011137009E0	4.695000076E1	5.331925038E-1	2.400000095E0	2.260000038E1	2.300000000E1
2.413287550E2	4.636185000E0	-7.416144000E1	2.547224943E3	2.568500000E3	8.346735954E0	4.609999847E1	5.417194559E-1	2.400000095E0	2.320000076E1	2.400000000E1
2.423287550E2	4.636235000E0	-7.416138167E1	2.547725008E3	2.569000000E3	8.903150558E0	4.550000000E1	5.506189036E-1	2.400000095E0	2.300000000E1	2.400000000E1
2.433287550E2	4.636290000E0	-7.416132333E1	2.548225070E3	2.569500000E3	9.318531036E0	4.599000168E1	5.608261604E-1	2.400000095E0	2.339999962E1	2.500000000E1
2.443287550E2	4.636353333E0	-7.416125667E1	2.548425140E3	2.569700000E3	9.571259499E0	4.734000015E1	5.707735590E-1	2.400000095E0	2.389999962E1	2.800000000E1
2.453287550E2	4.636418333E0	-7.416119500E1	2.547525201E3	2.568800000E3	9.759133339E0	4.690000153E1	5.812513402E-1	2.200000048E0	2.379999924E1	2.900000000E1
2.463287550E2	4.636481667E0	-7.416112500E1	2.546625277E3	2.567900000E3	1.020745659E1	4.647000122E1	5.918571410E-1	2.099999905E0	2.400000000E1	3.000000000E1
2.473287550E2	4.636551667E0	-7.416106000E1	2.546525341E3	2.567800000E3	1.048797989E1	4.577999878E1	6.031333237E-1	2.299999952E0	2.489999962E1	2.900000000E1
2.483287550E2	4.636618333E0	-7.416098333E1	2.545825425E3	2.567100000E3	1.072681141E1	4.686000061E1	6.147162187E-1	2.099999905E0	2.350000000E1	3.000000000E1
2.493287550E2	4.636683333E0	-7.416090167E1	2.545425517E3	2.566700000E3	1.080968094E1	4.790999985E1	6.263930747E-1	2.299999952E0	2.220000076E1	3.000000000E1
2.503287550E2	4.636751667E0	-7.416082167E1	2.544625605E3	2.565900000E3	1.080144596E1	4.613999939E1	6.368636195E-1	2.299999952E0	2.229999924E1	2.800000000E1
2.513287550E2	4.636820000E0	-7.416075667E1	2.544425670E3	2.565700000E3	1.080298996E1	4.533000183E1	6.470708723E-1	2.400000095E0	2.279999924E1	2.700000000E1
2.523287550E2	4.636883333E0	-7.416069000E1	2.544425740E3	2.565700000E3	1.095946598E1	4.734999847E1	6.575486497E-1	2.299999952E0	2.200000000E1	2.700000000E1
2.533287550E2	4.636946667E0	-7.416062000E1	2.544825816E3	2.566100000E3	1.045915508E1	4.734999847E1	6.679217387E-1	2.299999952E0	2.200000000E1	2.700000000E1
2.543287550E2	4.637006667E0	-7.416054833E1	2.544325895E3	2.565600000E3	9.993331909E0	4.693999863E1	6.785803612E-1	2.299999952E0	2.129999924E1	2.700000000E1
2.553287550E2	4.637066667E0	-7.416047333E1	2.544525980E3	2.565800000E3	9.670600891E0	4.608000183E1	6.874798034E-1	2.200000048E0	2.160000038E1	2.700000000E1
2.563287550E2	4.637121667E0	-7.416041500E1	2.544326041E3	2.565600000E3	9.291765213E0	4.683000183E1	6.967757487E-1	2.299999952E0	2.120000076E1	2.800000000E1
2.573287550E2	4.637178333E0	-7.416035333E1	2.544126107E3	2.565400000E3	9.117789268E0	4.650999832E1	7.048922962E-1	2.200000048E0	2.089999962E1	2.800000000E1
2.583287550E2	4.637231667E0	-7.416030333E1	2.543626156E3	2.564900000E3	8.762116432E0	4.486999893E1	7.138466945E-1	2.200000048E0	1.979999924E1	2.800000000E1
2.593287550E2	4.637281667E0	-7.416024000E1	2.544526228E3	2.565800000E3	8.769322395E0	4.686999893E1	7.226570395E-1	2.200000048E0	2.039999962E1	2.800000000E1
2.603287550E2	4.637331667E0	-7.416017833E1	2.545026297E3	2.566300000E3	8.231952667E0	4.508000183E1	7.305103514E-1	2.200000048E0	2.139999962E1	2.700000000E1
2.613287550E2	4.637380000E0	-7.416012667E1	2.544726351E3	2.566000000E3	7.635904312E0	4.483000183E1	7.375791663E-1	2.299999952E0	2.220000076E1	2.700000000E1
2.623287550E2	4.637423333E0	-7.416008000E1	2.544526401E3	2.565800000E3	6.819554806E0	4.620000076E1	7.429588262E-1	2.299999952E0	2.310000038E1	2.600000000E1
2.633287550E2	4.637460000E0	-7.416004833E1	2.544626430E3	2.565900000E3	5.287741184E0	4.415000153E1	7.477311389E-1	2.299999952E0	2.389999962E1	2.600000000E1
2.643287550E2	4.637485000E0	-7.416001333E1	2.544226471E3	2.565500000E3	4.084835529E0	4.468000031E1	7.505077392E-1	2.299999952E0	2.400000000E1	2.900000000E1
2.653287550E2	4.637505000E0	-7.415999833E1	2.544726484E3	2.566000000E3	2.704865217E0	3.834000015E1	7.522653107E-1	2.299999952E0	2.339999962E1	2.900000000E1
2.663287550E2	4.637520000E0	-7.415999333E1	2.544826484E3	2.566100000E3	1.358866692E0	3.834000015E1	7.534370249E-1	2.099999905E0	2.170000076E1	2.900000000E1
2.673287550E2	4.637530000E0	-7.415999667E1	2.544826473E3	2.566100000E3	0.000000000E0	3.834000015E1	7.543790256E-1	2.099999905E0	2.060000038E1	2.900000000E1
2.683287550E2	4.637528333E0	-7.416000500E1	2.544726461E3	2.566000000E3	0.000000000E0	3.834000015E1	7.551407854E-1	2.000000000E0	1.939999962E1	2.900000000E1
2.693287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.899999976E0	1.839999962E1	2.600000000E1
2.703287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.899999976E0	1.739999962E1	2.600000000E1
2.713287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.799999952E0	1.729999924E1	2.400000000E1
2.723287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.100000024E0	1.750000000E1	2.200000000E1
2.733287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	1.889999962E1	2.300000000E1
2.743287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.039999962E1	2.300000000E1
2.753287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.189999962E1	2.400000000E1
2.763287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.229999924E1	2.400000000E1
2.773287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.229999924E1	2.400000000E1
2.783287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.200000000E1	2.400000000E1
2.793287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.279999924E1	2.600000000E1
2.803287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.300000000E1	2.700000000E1
2.813287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.260000038E1	2.700000000E1
2.823287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.279999924E1	2.700000000E1
2.833287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.320000076E1	2.700000000E1
2.843287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.339999962E1	2.700000000E1
2.853287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.310000038E1	2.700000000E1
2.863287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.329999924E1	2.700000000E1
2.873287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.339999962E1	2.700000000E1
2.883287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.320000076E1	2.700000000E1
2.893287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.279999924E1	2.700000000E1
2.903287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.270000076E1	2.700000000E1
2.913287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	2.260000038E1	2.700000000E1
2.923287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	1.920000076E1	2.700000000E1
2.933287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	1.929999924E1	2.700000000E1
2.943287550E2	4.637530000E0	-7.416001167E1	2.545026450E3	2.566300000E3	0.000000000E0	3.834000015E1	7.551407854E-1	1.000000000E0	1.920000076E1	2.700000000E1
